,text,orientation,language,mean_confidence,used_original_text,time,scale
44,"SAMIAN AND SAMIAN-MILESIAN AMPHORAS  
Samian Amphoras 
The standard Samian amphora typology is that assembled by Virginia Grace in 
1971.  Building upon the evidence of coin types, stamped amphora handles, and 
the then-modest corpus of archaeological material, Grace delineated what she 
perceived to be the major morphological developments in the evolution of Samian 
amphoras beginning about 600 B.C.  One of the early types in her reconstruction, 
appearing in the early sixth century B.C., is a globular amphora with a short neck, 
broad handles, and flaring ring toe (fig. 32).70  Such jars, which have several 
parallels from the Athenian Agora, feature an offset ridge at the base of the neck 
and the occasional presence of finger impressions at the handle bases.71
Grace traced the development of the globular Samian amphora through a 
slimmer and more elongated phase in the fifth century and into the fourth century, 
with the introduction of the so-called mushroom rim.  Samian attributions were 
assigned on the basis of similar morphology but also took into consideration a 
consistent type of clay fabric, which was described as reddish to dark red, brown 
or gray at the core, and containing much mica.  When faced with gaps in the 
                                                 
70 Grace identified two types of early Samian amphora: a globular and a pear-shaped series.  Both 
share similar neck, rim and handles, but the pear-shaped variety has a sharply tapered lower half.  
The discovery of both types in the excavations of the Samian Heraion suggests that Grace (1971, 
70) may have been correct in her conjecture that “the drawn-in lower body as opposed to the 
rounder one is not an indication of greater age but of adjustment of capacity.”  
71 Grace 1971, 71-2 and 75. 
 
26 
",,eng,,True,1648426886.475203,
45,"archaeological material (as in the mid-fifth century), Grace often adduced the 
evidence of amphoras depicted on contemporary Samian coinage.   
Grace seems to have been well aware that her Samian typology was 
riddled with uncertainty and speculation, and so it is rather surprising that 
amphora researchers today tend to accept unconditionally Grace’s Samian 
typology without simultaneously acknowledging various unknowns identified in 
part by Grace herself.  Recently, a leading amphora scholar characterized this 
trend as “un dangereux precedent, car de nombreux chercheurs...attribueront leur 
nouveau matériel à Samos sans exprimer le moindre doute.”72
 
Samian-Milesian Amphoras 
Since Grace’s time, the excavation of amphoras from ancient harbors and 
markets,73 domestic and funerary contexts,74 and sunken ships75 has significantly 
enhanced the amount of ceramic material available for study.  Aided in large part 
by the development of chemical analysis techniques, this research has revealed 
even further diversity among jars of the so-called Samian type.  One of the most 
important contributions to this subject is the identification, by Pierre Dupont, of 
                                                 
72 Monakhov 1999b, 170 n. 45.  The object of his criticism is Zavoykin 1992. 
73 Among the foremost harbor excavations have been Marseilles and Gravisca in the west, and 
Salamis (Cyprus) in the east.  For market contexts see Lawall 1995 on the Athenian Agora. 
74 For the excavation of a late sixth-century domestic quarter west of the Bouleterion at Miletos, 
see Voigtländer 1981 and 1982; for the necropoleis at Sicilian Camarina see Pelagatti 1976-77; on 
the Archaic tombs of Etruria, see Rizzo 1990, and in Campania, di Sandro 1981. 
75 The Giglio Shipwreck (580 BC): Bound 1991; the Gela Shipwreck (530-500 BC): Panvini and 
Benini 2001; the Pointe Lequin A Shipwreck (515 BC): Long, Miro, and Volpe 1992. 
 
27 
",,eng,,True,1648426886.483405,
46,"Milesian amphoras.76  Dupont employed X-ray fluorescence to isolate clay 
fabric(s) unique to Miletos, and then used these scientific data as a means of 
differentiating Milesian amphoras from their Samian counterparts on 
morphological grounds.  According to Dupont, the canonical Archaic Milesian 
amphora features an egg-shaped body, oval or double-reeded handles, a high lip, 
and a flaring neck defined by one or more folds at the top and a ridge or groove at 
the bottom (fig. 31).   
Dupont’s research confirmed what many had come to suspect based on an 
increasing number and variety of finds: that some, if not many, of the amphoras 
attributed to Samos were in fact products of other centers in the same region.  
However, the criteria that Dupont uses to distinguish sixth-century Milesian 
amphoras are far more difficult to apply in the fifth century, owing to fewer finds, 
different morphologies, and the absence of detailed clay analyses.  For these 
reasons, and because “differentiating between Milesian and Samian amphoras is 
far from obvious in every case,”77 most amphora scholars today prefer to speak 
more conservatively of a Samian-Milesian amphora koine.78
Mark Lawall’s study of Samian-Milesian amphoras from fifth-century 
deposits in the Athenian Agora is arguably the most useful and comprehensive 
assessment of the type.  Lawall adopted Knigge’s tripartite typology in defining 
three subtypes among the Samian-Milesian koine: his S/1, S/2 and S/3 types.79  
                                                 
76 Dupont 1982, 1983. Dupont’s scientific findings have been confirmed more recently by the 
Neutron Activation analyses undertaken by a team from the Austrian excavations at Ephesos. 
77 Dupont 1998, 176. 
78 Lawall 1995, 190-91; Leipunskaia 1987, 94-97; Johnston 1981, 42. 
79 Lawall 1995, 176-91. 
 
28 
",,eng,,True,1648426886.490719,
47,"Dupont’s Milesian amphoras, which appear in late sixth and early fifth-century 
deposits at the Agora, correspond to Lawall’s S/3 subtype.  Among the amphoras 
at Tektaş Burnu were four S/1 jars, which are described below, and a larger 
number of unattributed South Aegean amphoras, which correspond to Lawall’s 
S/2 subtype and will be described at length in the next section.  
Lawall’s S/1 variant, which appears to correspond most closely to the 
form that Virginia Grace identified as Samian, is also the most common of the 
three types in fifth-century deposits.  The S/1’s most distinctive attribute, 
particularly when compared to the S/2 variant (see below), is the offset ridge that 
encircles the neck and seems to migrate gradually up toward the rim as the 
century progresses (fig. 33).  The location of this offset ridge is one of several 
variable features, including body shape and toe style, that may be weighed 
together in assessing the date of a given S/1 amphora.  Two complete S/1 jars 
from Tektaş Burnu illustrate the variety that can be encountered when working 
with this type.  The first, amphora 15, has a full, egg-shaped body and a squat 
neck that is ringed around the middle by an indistinct ridge (fig. 34).  The 
continuous, seamless curves of the upper body are mirrored in the lower half, 
which tapers into a concave stem and terminates neatly in a disc toe.  This toe 
appears to be a truncated version of Grace’s cuffed knob toe, which occurs as 
early as the second quarter of the fifth century.  A similar toe is shown on an 
amphora from Olbia, dated by context to the first half of the fifth century.80  Yet 
another comparable amphora excavated from the Kerameikos and dated to the 
                                                 
80 Mattingly 1981, 81 pl. 1i. 
 
29 
",,eng,,True,1648426886.498195,
48,"mid fifth century features a peculiar rounded toe that underscores the amount of 
diversity that can exist in contemporary Samian-Milesian jars (fig. 35).81
The second complete S/1 amphora from Tektaş Burnu, 17 (and another 
partial amphora exactly like it [18]), is noticeably taller and has a more elongated 
overall appearance, with a thinner, longer neck, higher rim, and lower maximum 
diameter (fig. 36).  The neck ridge is faint and located just above the middle of the 
neck.  The solid peg toe has only a very slight indentation underneath.  Similar 
specimens are preserved in fragmentary form in the Athenian Agora (fig. 37), and 
intact examples are known from Pantikapaion.82  These parallels suggest that the 
form is contemporary with, or perhaps even slightly later than, the Chian C/3 
amphora from Tektaş Burnu, making these two spindle-shaped S/1 jars among the 
latest datable artifacts from the wreck.83
  
                                                 
81 Knigge 1976, 151 no. 288, pl. 64.8.  Finewares associated with the burial provide a date in the 
third quarter of the fifth century, but Lawall 1995, 181 n. 26 suggests a date before 450 on the 
basis of the jar’s heavy rim and high shoulders. 
82 Grace 1971, 76 fig. 3.3, which bears a striking resemblance to 17, is reconstructed from neck 
and toe fragments and is believed to date to ca. 425 B.C. (77 n. 64).  Zavoykin 1992, 44 fig. 1.1 
shows a similar, slimmer jar which the author dates to the last quarter of the fifth century. 
83 Spindle-shaped is a term favored by Dupont 1998, 176-7, who classifies the type as Milesian.  
Dupont’s attempts to trace the evolution of the spindle-shaped type from earlier Archaic amphoras 
more securely attributed to Miletos are unconvincing.  Lawall 1995, 179-80 prefers the term 
bobbin-shaped. 
 
30 
",,eng,,True,1648426886.507383,
49,"UNATTRIBUTED SOUTH AEGEAN AMPHORAS 
Introduction 
The vast majority (more than 90%) of the amphoras on board the Tektaş Burnu 
ship are unattributed, but appear to belong to a rapidly growing corpus of jars 
variously classified as “Samian”, pseudo-Samian, or Protothasian.  The 
morphological features characteristic of these different types include a round or 
conical body, faceted ring toe, thick rim, and short neck and handles.  Early 
attempts at classification, represented by the terms “Samian” and pseudo-Samian, 
underscored perceived similarities, in either morphology or clay fabric, between 
these unidentified jars and those thought to have been produced on the island of 
Samos.  Though initially associated with reddish, micaceous clay fabrics, the 
corpus of amphoras stylistically associated with Samos exhibits sufficient 
variation to indicate that we in fact are dealing with the products of a geological 
area much larger than the island of Samos.  More recently, the term Protothasian 
has been advanced in support of a theory that these unattributed amphoras were 
products of workshops in the Northern Aegean.  
Any attempt to synthesize the evidence of these various amphora types 
must come to terms with a dizzying array of cumbersome terminology.  Different 
authors favor different nomenclature, with the result that the same archaeological 
material may be described according to a variety of terms.84  I have elected to 
                                                 
84 For example, Pierre Dupont follows Ireida Zeest’s original classifications of “Samian” and 
Protothasian but never employs the term pseudo-Samian.  Monakhov 2003 seems to regard 
everything as Protothasian, including some jars previously referred to as “Samian” by Dupont. 
 
31 
",,eng,,True,1648426886.5174599,
50,"refer to the Tektaş Burnu amphora class as an unattributed South Aegean type, 
primarily because I believe, and intend to show, that these jars were products of a 
South, and not North, Aegean workshop. 
 
The Tektaş Burnu Assemblage 
Of the estimated 195 unattributed South Aegean amphoras excavated from the 
Tektaş Burnu shipwreck, approximately two-thirds (131) are either intact or have 
suffered only minimal damage.  Within this majority, the standard jar is 
characterized by a conical body between 55 and 64 cm tall (fig. 38).  Deviation 
from the standard body shape is typical of several amphoras with a high shoulder 
and more (tri)angular form,85 as well as a dozen others with a lower, softer 
shoulder and egg-shaped body (fig. 39).86
The neck is always short and cylindrical, and is generally undecorated, 
except for at least four jars that feature a shallow single groove on the neck just 
below the rim (fig. 40).87  Another four amphoras carry a faint, almost vestigial, 
neck ridge about 2.5 cm below the upper handle attachments, strongly reminiscent 
of the four Samian jars from the wreck (fig. 41).88   
                                                                                                                                     
Lawall 1995, by contrast, classifies all three forms as a subtype (S/2) of his larger Samian-
Milesian group. 
85 51, 70, 101, 109, and 133. 
86 26, 40, 54, 57, 62, 92, 98, 102, 108, 110, 135 and 138. 
87 26, 116, 140, and 198. 
88 16, 149, 176 and 188. 
 
32 
",,eng,,True,1648426886.526216,
51,"The handles are short, oval in section, and typically between 3.5 and 4 cm 
wide.  They meet the neck immediately below the rim and fall down and slightly 
outward onto a broad shoulder.  Never is the junction of handle and shoulder 
marked with a thumbprint as in the tradition of some S/1 specimens.  The 
attachment of the handles to the neck was accomplished in such a way that the 
neck wall is often slightly indented, causing the amphora mouth to become more 
oval than round.  The mouth diameter of a typical South Aegean jar measures 
between 13 and 15 cm, with the shortest distance always that between the 
handles.  Two amphoras from the wreck have unusually massive mouths that 
measure more than 17 cm in diameter.89  The rims are thick and heavy, generally 
between 2.5 and 3.5 cm tall, and flare gradually upward in the manner of an 
echinus. 
It is among the toes that one sees the highest degree of diversity.  Within 
this assemblage I have identified three discrete toe types, although at the present 
time too few partial amphoras have been sufficiently cleaned of their marine 
concretion to permit an accurate overview of the entire corpus.  The first type is 
the beveled toe (fig. 42), which is a simple conical knob with a single beveled 
facet along its lower edge, currently represented by nine examples.90  The second 
type is the disc toe (fig. 43), which appears on at least 10 amphoras91 and is 
strongly reminiscent of the cuffed toe from Samian amphora 15, dated to the mid-
fifth century B.C. 
                                                 
89 71 and 195. 
90 42, 70, 105, 113, 116, 128, 136, Lots 0351 and 0918. 
91 16, 26, 110, 134, 140, 149, 158, Lots 0034, 0638, and 0899. 
 
33 
",,eng,,True,1648426886.532991,
52,"By far the largest portion of toes is represented by the double-beveled type 
(fig. 44), which consists of a small, deeply hollowed knob approximately 5 cm in 
diameter, with neatly articulated diagonal facets above and below a central 
vertical band.  The treatment of this central band, as discussed below, is varied, 
while the bottom diagonal facet can appear rounded and rather worn, presumably 
because this was the surface on which any given amphora was rested when it was 
being handled.   
There are, in addition to the standard double-beveled toes described above, 
at least two subsidiary double-beveled types that are characterized by a slight 
variation on the central vertical band.  The first subtype I have termed concave, as 
the central band appears to have been worked with an instrument to produce a 
slight indentation (fig. 45).  These concave double-beveled toes are generally 
comparable in size to their standard counterparts, but for several examples that are 
longer, marginally smaller, and more deeply worked.   
The second double-beveled subtype is the diagonal toe, which features a 
central facet that slants inward, unlike the vertical facet of standard double-
beveled examples (fig. 46).  Though the distinction between vertically versus 
diagonally banded double-beveled toes may seem irrelevant, its pertinence is 
suggested by what appears to be a related, more rounded toe type derived from 
the diagonal variety.  In this derivative subtype, the two lowest facets are so 
evenly worked that they are nearly undistinguishable, producing a profile that 
 
34 
",,eng,,True,1648426886.539083,
53,"looks much like a tea-cup (fig. 47).  An excellent parallel for this subtype comes 
from the fifth-century settlement at Colkhian Simagrè.92   
The variety present among the toes of this corpus could conceivably 
indicate that a considerable portion of the assemblage had been in circulation for 
several decades, but more likely suggests that a variety of potters, and probably 
multiple workshops, were producing this amphora type in the third quarter of the 
fifth century B.C.93
In general, the fabric of the unattributed South Aegean amphoras from 
Tektaş Burnu is a well-levigated reddish yellow (5 YR 6/6) to pale brown (7.5 YR 
6/6) over a bluish-gray or dark red core, with a moderate scatter of silt-sized black 
and more numerous white inclusions, and little to no mica.  During the summer of 
2003, the first group of intact amphoras was dried following several years of 
cleaning and desalination.  As a result, it was possible to appreciate a thin layer of 
what appears to be a creamy pinkish-buff slip on the exterior surface of several 
amphoras (fig. 48). 
 
                                                 
92 Poti Museum inventory no. 05-S3-877-185.  See also Monakhov 2003, 252 fig. 3.5 and 253 fig. 
4.1. 
93 Compare Doulgéri-Intzessiloglou and Garlan 1990, 373-6 for the evidence of four Solokha II 
workshops on Peparethos and Ikos.  Amphora fragments revealed that each workshop produced a 
different type of knob toe, distinguished by subtle differences in size and shape.  The authors 
attribute this diversity not to workshops of different dates but to roughly contemporaneous 
individual workshops. 
 
35 
",,eng,,True,1648426886.546999,
54,"Distribution and Parallels: The Sixth Century 
By far the greatest number of parallels for the unidentified amphora type 
represented at Tektaş Burnu (and classified elsewhere as “Samian”, pseudo-
Samian, or Protothasian) has emerged from Archaic excavation levels in the 
Greek colonial cities of the Black Sea.  It stands to reason, then, that Soviet 
researchers were among the first to attempt to assign these jars to a particular 
region.  Prominent among these figures was Ireida Zeest, who, in 1960, authored 
a monograph on amphoras from the Black Sea.   
Zeest’s monograph included, not surprisingly, several unattributed types, 
and among them was the so-called “Samian” type, attributed to Samos based 
solely on the bright rosy-brown micaceous quality of the clay, which resembles 
the fabrics of traditional Samian pottery.  Zeest’s “Samian” amphora featured a 
round body, oval handles and a short straight neck incised with a groove below 
the rim.94  Fragmentary examples have been found at Phanagoria, Tiritake, and 
Pantikapaion, and a complete jar was found at Nymphaion in 1946.  This 
specimen was excavated from the mouth of an oven dated to the late sixth century 
B.C. and situated beneath the foundations of an early fifth-century B.C. building.  
Some years later, the Georgian archaeologist Otar Lordkipanidze coined 
the term “pseudo-Samian” to describe a group of fragmentary Archaic amphoras 
excavated from the village of Simagré, near the ancient Colkhian site of Phasis.95  
                                                 
94 Zeest 1960, 70. 
95 Lordkipanidze 1968, 39-40.  See Braund 1994, 99-101 for a brief description of the site of 
Simagré and the three cultural layers excavated there, which date between 550 and 450 B.C.   
 
36 
",,eng,,True,1648426886.559493,
55,"Lordkipanidze likened the Simagré jars to other unattributed amphoras found 
along the northern coast of the Black Sea, most notably at the Milesian colony of 
Olbia (fig. 49).  Lordkipanidze chose the pseudo-Samian designation in order to 
emphasize the morphological similarities between the unattributed jars from 
Simagré and Olbia and those amphoras believed to have been produced on Samos 
near the end of the sixth century B.C.  Both Samian and pseudo-Samian types 
feature a short cylindrical neck, and broad handles set under a heavy, pronounced 
rim that may be rounded (“torus”), flaring (“echinus”), or square (“cornice”) in 
profile.  Samian amphora bodies are generally ovoid or egg-shaped, while 
“Samian” and pseudo-Samian jars can taper considerably producing a conical 
shape, and often have a groove around the neck below the rim. 
Thus, Lordkipanidze based his pseudo-Samian amphora appellation on the 
similarity of shape, whereas Zeest based her “Samian” attribution on the 
similarity of clay fabrics.  To complicate matters even further, the heavy rim and 
hollow beveled toes of Zeest’s “Samian” jars are typical of another class of 
Archaic amphoras identified by the same scholar.  Zeest invented the term 
“Protothasian” to characterize a group of unattributed amphoras excavated from 
sixth- and fifth-century B.C. levels at the Black Sea sites of Phanagoria, 
Pantikapaion, Mirmekion, Tiritake, and Kepoi.96  Distinctive features of the 
Protothasian amphora type include a slender, conical body, and a narrow, banded, 
deeply hollowed knob toe.  Zeest believed that the banded toes and clay fabrics of 
these unidentified amphoras anticipated Thasian jars of the fourth century; hence 
                                                 
96 Zeest 1960, 79-80 and pl. VI.15. 
 
37 
",,eng,,True,1648426886.571563,
56,"the term Protothasian was born, and with it the notion of a North Aegean origin 
for this unusual amphora type. 
Thus, to summarize the salient features of Zeest’s “Samian” and 
Protothasian types:97 “Samian” containers are most readily distinguished by their 
heavy cornice rims and flaring, beveled ring toes.  Other consistent features 
include a horizontal groove around the neck below the rim, an articulated ridge at 
the base of the neck, and thumb impressions at the base of each handle.98  
Protothasian jars maintain the prominent rim but lack the “Samian” thumbprints 
and do not typically feature neck grooves or ridges.  Protothasian toes often have 
an additional vertical facet that recalls the double-beveled toes from Tektaş 
Burnu.  As “Samian” amphoras are often full and ovoid, or round (“pithoid”), 
Protothasians are more slender and conical to the point of being almost piriform.      
Zeest’s seminal work on “Samian” and Protothasian amphoras has been 
revisited recently by Pierre Dupont, who identifies important parallels in the rim 
and foot profiles among late examples of Zeest’s “Samian” jars and early 
Protothasian containers.99  These similarities led Dupont to conclude that Zeest’s 
“Samian” and Protothasian amphoras represent different evolutionary phases of 
the same lineage.  Furthermore, Dupont adduces evidence of coin types and vase 
paintings to argue that Zeest’s “Samian” type was the primogenitor, appearing in 
the middle of the sixth century B.C., followed by the Protothasian type which 
                                                 
97 This general summary follows that of Dupont 1998, 178-86. 
98 Handle bases impressed with thumbprints correspond to Lawall’s Samian-Milesian S/1 subtype, 
which features a heavy, rounded rim and neck ridge.  See Lawall 1995, 177-81. 
99 Dupont 1998, 178-86. 
 
38 
",,eng,,True,1648426886.580052,
57,"spanned the first half of the fifth century B.C.  And yet, the existence of 
transitional shapes with attributes typical of different periods means that precise 
classification is not always fruitful or even possible.  A critical difficulty here is 
the coexistence of rims with both echinoid and cornice-shaped profiles, which, 
when weighed with the rather diverse treatment of the toes,100 would seem to 
suggest that a handful of workshops were producing “Samian”/Protothasian 
amphoras.   
Finally, a comparison of the metrological data is instructive.  According to 
Dupont’s data, Zeest’s “Samian” jars range in height from 54 to 57 cm, 36-39 cm 
in diameter, with an average capacity of 24-25 liters.  Examples of her 
Protothasian type are generally smaller, measuring 45-50 cm tall, 27-30 cm in 
diameter, with an average capacity of 17-19 liters.101  The available figures from 
Tektaş Burnu indicate an average height of 59 cm (111 jars), with an average 
diameter of 35 cm (122 jars) and an average capacity of 25.1 l (59 jars) for the 
                                                 
100 According to Dupont 1998, 183-85, an important distinction to be made between “Samian” 
and Protothasian double-beveled toes concerns the profile of the attachment.  On early “Samian” 
jars this junction is defined and angular, with the toes appearing ""neatly detached,"" while later 
“Samian” and Protothasian double-beveled toes meet the body in a smooth, continuous curve.  
And yet, both types of attachment are appreciable among the unattributed South Aegean toes from 
Tektaş Burnu, which suggests that the diversity is due less to chronology than to multiple 
production sources.  
101 Dupont 1998, 183-86.  Regrettably, Dupont gives no indication of the number, type, or source 
of the jars used to generate these figures.  Monakhov 2003, 255 fig. 6 presents volumetric data for 
more than a dozen Protothasian amphoras from the Black Sea.  The figures range between 6 and 
18 l, but there is considerable variety in the methods employed (measurement with water, 
measurement with grain, calculations based on 1:1 drawings).  Exceptional among the jars on 
Monakhov’s list is no. 48660 from the Odessa Archaeological Museum, which has a capacity of 
25 l but is classified by Dupont 1999, 156 as a pithoid “Samian” amphora. 
 
39 
",,eng,,True,1648426886.589546,
58,"unattributed South Aegean amphoras from the wreck.102  Thus, the Tektaş Burnu 
jars are proportionally analogous to Zeest’s “Samian” class, while key 
morphological features, including the well-developed double-beveled toe, the 
plain neck free from grooves and ridges, and the absence of thumb prints from the 
handles, are more in keeping with Zeest’s Protothasian class.  This conflation of 
“Samian” and Protothasian attributes among the Tektaş Burnu jars seems to 
suggest that we are dealing with the products of a rapidly changing regional 
koine. 
 
Distribution and Parallels: The Fifth Century 
Dupont’s essential chapter on “Samian” and Protothasian amphoras deals chiefly 
with the evidence of containers from sixth-century B.C. Pontic sites.  In an effort 
to strike a balance, both chronological and geographical, with Dupont’s work, I 
present here a survey of “Samian”/Protothasian amphora finds from the fifth 
century B.C., for which the majority of evidence comes from the Mediterranean, 
especially Ionia.103   
The survey begins at Miletos, where previous archaeological work near 
the Bouleuterion and on the hill of Kalabaktepe revealed several unattributed 
South Aegean fragments from late sixth- and early fifth-century levels, though the 
                                                 
102 The height and width figures presented here do not include an estimated 68 broken amphoras 
awaiting reassembly.  The collection of volumetric data, which took place during the summer of 
2002, is described in the Appendix. 
103 I am fortunate and grateful to have had the opportunity to examine first-hand, during the 
summer of 2003, the finds from Miletos, Klazomenai, Chios, Athens, and Poti. 
 
40 
",,eng,,True,1648426886.597295,
59,"majority of finds were without strong stratigraphic context.104  Renewed 
excavation of Kalabaktepe in recent years has brought to light the remains of 
several modest fifth-century houses, and a contemporary Temple of Artemis, atop 
the East Terrace – a three-meter-thick layer of debris attributed to the Persian sack 
of Miletos in 494 B.C., which marked the end of the Ionian Revolt initiated in 499 
B.C.105  While the bulk of the amphora fragments from Kalabaktepe represents 
destruction-era material utilized in the construction of the terrace (which served as 
a foundation for the new temple and homes), a small portion of the finds 
associated with the rebuilding may date to the first half of the fifth century.  Much 
of the amphoric material is currently being studied for publication, but among the 
fragments are examples (variously classified as “Samian” or Protothasian) with 
short, cylindrical necks, cornice or echinoid rims and a groove on the neck below 
the rim.106
The archaeological evidence, then, suggests that the Milesians returned, 
rebuilt, and occupied their city, if only on a limited scale, following the Persian 
destruction of 494.107  Other cities, like Klazomenai, appear to have been 
irreversibly hard hit by the aftermath of the Ionian Revolt.  After twenty years of 
                                                 
104 Voigtländer 1982, 69 no. 167, 70 no. 172, 71 no. 192. This material is generally only dated to 
the nearest century (sixth, fifth, or sixth/fifth), while Lawall 1995, 189 is able to isolate from this 
material fragments of C/2 and S/1 amphoras clearly datable to the second quarter of the fifth 
century. 
105 Kerschner 1995, Kerschner and Senff 1997, and Gorman 2001, 203-6. 
106 During my brief visit to Miletos in August 2003 I was impressed by the range of fabrics 
present among examples classified as “Samian” and Protothasian.  I also noted with interest that 
some of the echinoid rims are undercut in the manner of jars from Klazomenai. 
107 Cf. Hdt. 6.18-21 on the Persian destruction of Miletos, which concludes (6.22) “now Miletos 
was emptied of its inhabitants.” 
 
41 
",,eng,,True,1648426886.607211,
60,"extensive and systematic excavation at Klazomenai, there is still no indication of 
a fifth-century habitation on the mainland. 
The Klazomenai excavations have, however, generated a substantial 
corpus of Archaic amphora finds, of which only a fraction has been published.  
The published material includes 24 of more than 40 fragments recovered from 
several domestic and storage buildings dated to the last quarter of the sixth 
century.108  These fragments, classified as an unknown East Greek type, constitute 
the third largest group after Klazomenian and Chian amphoras.109  The fragments 
are composed primarily of necks and rims.  The rim is always thick and rounded 
and is occasionally undercut so that it projects slightly in front of the neck wall.  
The neck is short and straight but may be slightly concave, and is almost always 
decorated with a shallow groove that is often interrupted by the tops of the 
handles, which attach just below the rim.  The toe, where it is preserved, is a 
deeply hollowed faceted knob very similar not only to the diagonal double-
beveled toes from Tektaş Burnu but also to later examples from Klazomenai.110  
Though no intact jars were excavated from the Archaic settlement, the recent 
excavation of a well on the south slope of the Klazomenian Acropolis has yielded 
several complete specimens of this very type, with a full, rounded body (fig. 50).  
The well appears to have been filled in the early fifth century, perhaps in 
                                                 
108 Ersoy 1993, 416-20. 
109 Yaşar Ersoy, personal communication (20 May 2003). 
110 See Doğer 1986 for amphora toes and rim fragments associated with a fourth-century B.C. kiln 
excavated at Klazomenai. The discovery of these kiln wasters in situ is particularly significant 
because it distinguishes the fragments as products of Klazomenian potters.  Additionally, Doğer 
was among the first to discern a resemblance between the double-beveled toes from Klazomenai 
and those from Tektaş Burnu. 
 
42 
",,eng,,True,1648426886.615909,
61,"conjunction with the devastation wrought by Persian forces following the Ionian 
Revolt.   
According to Pausanias, it was “out of fear of the Persians”111 that the 
inhabitants of Klazomenai abandoned their homes and fled to the small island 
opposite the mainland in the bay.  Today, the island is known as Karantina Island 
– named for the Quarantine Hospital that occupies it – and is accessible via a 
narrow causeway.  In 1990, Turkish archaeologists opened one 5 x 5 m trench on 
the northwest tip of Karantina Island, an undertaking that revealed the remains of 
a terrace wall, as well as fragments of transport amphoras, Attic black glaze, and 
East Greek pottery.112  While the finds are not abundant, they constitute the only 
evidence for a fifth-century presence at Klazomenai.  As at Tektaş Burnu, the 
most diagnostic pieces are (four) Chian C/2 and (two) Chian C/3 amphora 
fragments, which suggest a terminus post quem in the third quarter of the fifth 
century.  Other amphora classes identified among the fragments include 
Klazomenian, Milesian, and perhaps as many as four variants of the unknown 
East Greek type.113  One half of the 16 pieces attributed to East Greece feature a 
torus rim and neck groove (variant A), attributes which render them compatible 
                                                 
111 Paus. 7.3.9. 
112 The material is unpublished but is the subject of Güngör 1994. 
113 Though it was not possible to examine all of the amphora fragments from Karantina, I will 
admit that I experienced confusion and doubt as to the identification of some of these ‘East Greek’ 
and ‘Milesian’ pieces as they appear in Güngör 1994.  Among the former were several examples 
with the lightly-built, concave rims associated with Milesian (S/3) amphoras, and among the latter 
were buff-slipped cylindrical necks with heavy rims that looked very similar to the unattributed 
South Aegean finds from Tektaş Burnu.  Nevertheless, Güngör’s ability to distinguish between 
types and subtypes is impressive given the extremely small size of some fragments.        
 
43 
",,eng,,True,1648426886.6248598,
62,"with the earlier Archaic fragments from the settlement area and the globular jars 
from the Acropolis.114
Broad, double-beveled ring toes identical to those found at Klazomenai 
were discovered on Chios in 1984, when salvage excavations in the suburb of 
Rizari revealed thousands of broken transport amphoras and utilitarian vessels 
within the confines of three 3 x 3 m trenches.115  No stratigraphy, either real or 
artificial, was employed to provide control over the finds, so that today the 
fragments are stored in dozens of crates labeled with a name and number which 
correspond to the excavator and a topographical (not stratigraphical) location.116
The vast majority of fragments are painted handles, necks, and pedestal 
toes of the Chian C/1 form.  Given the number of fragments involved, only 
diagnostic fragments were kept and body sherds were discarded, with the result 
that the association of toes and rims is conjectural, and the profile of an unknown 
amphora type can never be ascertained.  Nevertheless, Tsaravopoulos, who 
directed the excavations and published the material, associates the double-beveled 
toes with a group of cylindrical necks and handles that resemble the Chian C/1 
jars.  The proposed affiliation is based on the fact that both the faceted toes and 
cylindrical necks survive at a frequency of 1:5 compared to the C/1 fragments.  
Tsaravopoulos concludes that the deposit represents the remains of a local pottery 
                                                 
114 Güngör 1994, 32. 
115 Tsaravopoulos 1986. 
116 While visiting the Chios Archaeological Museum in 2003, I had the opportunity to peruse 12 
of an estimated 50 boxes of material from the area excavated by Psychoula, who oversaw the 
excavation of one of the three trenches.  Museum staff estimated the total number of crates from 
the 1984 excavations exceeds 100. 
 
44 
",,eng,,True,1648426886.6333928,
