,text,orientation,language,mean_confidence,used_original_text,time,scale
543," 
pat robertson’s christian broadcasting network 
527
Clearly, as Dr. Jacobs identiﬁed, science is considered an integral part 
of mainstream/secular/non-Christian society, and CBN echoes the 
broader struggles fundamentalist Christians have undergone through-
out the twentieth century in sorting out their actual and desired roles 
in the public sphere. Robertson was active in the Moral Majority 
before striking off on his own to develop his Christian talk show, 700 
Club, to spearhead a famous Presidential campaign, and to expand 
CBN media into multiple institutions, all designed speciﬁcally for 
broad public inﬂuence. Throughout most of this time, CBN was best 
known for their support for their criticism of science over issues such 
as evolution. However, CBN’s engagement with science has become 
much more contradictory as participants recruit scientiﬁc technologies 
and mechanisms, as though they stood for science proper, to promote 
political and theological positions. This becomes particularly com-
plex when scientiﬁc reasoning and data is used seemingly to contest 
science itself.
“Fighting Science with Science”
Whether arguing for evidence of Noah’s ark and conﬁrmation of 
Jesus’ miracles, or arguing against the practice of abortion and the 
theory of evolution, participants at CBN draw on an unlikely source 
to strengthen their claims: science. On occasion, participants enlist sci-
entiﬁc data to support religious suppositions (as will be discussed later 
in this chapter). More frequently, particularly in media and education, 
CBN participants present information in a way that resembles scien-
tiﬁc deduction and dissemination.
When the feature ﬁlm Evan Almighty was released, starring Steve Carell 
as a modern-day Noah, 700 Club and CBN.com featured a series of 
informative news articles on Noah’s ark. The articles became arranged 
into three categories: “The Facts”, “The Faith”, and “The Film”. While 
“The Faith” focused on Noah’s faith and spiritual task and how they 
apply to contemporary everyday life and “The Film” included reviews 
and commentaries of the movie’s depictions of biblical events, “The 
Facts” included not just biblical data about the events of the ﬂood but 
also scientiﬁc data. Articles such as “The Archaeological Search for 
Noah’s Ark” and “Where is Noah’s Ark Today?” discuss NASA satel-
lite photography and C-14 readings of soil on Mt. Ararat along with 
conditions under which wood petriﬁes and a naval architecture team’s 
",,eng,,True,1648325064.5449018,
544,"528 
carie little hersh
calculations of whether an ancient, boat-like structure seen atop Mt. 
Ararat in satellite photos could ﬂoat.
The material in the articles can be very convincing, laying bibli-
cal text next to scientiﬁc technical explanation. In “Where Did All 
That Water Come From?” the author, investigating the origin of the 
ﬂoodwaters, ﬁrst presents the biblical description from chapter 7 of 
the Book of Genesis:
10 After seven days, the waters of the ﬂood came and covered the 
earth. 
11 When Noah was 600 years old, on the seventeenth day of the second 
month, all the underground waters erupted from the earth, and the rain 
fell in mighty torrents from the sky. 12 The rain continued to fall for 
forty days and forty nights. 
17 For forty days the ﬂoodwaters grew deeper, covering the ground 
and lifting the boat high above the earth. 18 As the waters rose higher 
and higher above the ground, the boat ﬂoated safely on the surface. 
19 Finally, the water covered even the highest mountains on the earth, 
20 rising more than twenty-two feet above the highest peaks. 
24 And the ﬂoodwaters covered the earth for 150 days.
The religious record is then followed by description lifted from www. 
ChristianAnswers.net15 that appears drawn from scientiﬁc material:
According to www.ChristianAnswers.net, “There are many volcanic 
rocks interspersed between the fossil layers in the rock record—layers 
that were obviously deposited during Noah’s ﬂood. So it is quite plau-
sible that these fountains of the great deep involved a series of volcanic 
eruptions with prodigious amounts of water bursting up through the 
ground. It is interesting that up to 70 percent or more of what comes out 
of volcanoes today is water, often in the form of steam.”
In their catastrophic plate tectonics model for the ﬂood, Austin 
et al. have proposed that at the onset of the ﬂood, the ocean ﬂoor rapidly 
lifted up to 6,500 feet (2,000 meters) due to an increase in temperature 
as horizontal movement of the tectonic plates accelerated. This would 
spill the seawater onto the land and cause massive ﬂooding—perhaps 
what is aptly described as the breaking up of the ‘fountains of the great 
deep’ (von Buseck N.d.b.).
When the “scientiﬁc” references for these articles are investigated, 
however, very little of the supportive material is from scientists within 
15 ChristianAnswers.net describes itself as “a mega-site providing biblical answers 
to contemporary questions for all ages and nationalities with over 45-thousand ﬁles”. 
Cf. ChristianAnswers.net N.d.
",,eng,,True,1648325064.555569,
545," 
pat robertson’s christian broadcasting network 
529
academic disciplines or from sources that have been peer-reviewed 
in these ﬁelds. In the previous example, the article cited as “Austin 
et al.”, entitled “Catastrophic Plate Tectonics: A Global Flood Model 
of Earth History,” is published in Proc. Third ICC (1994, pp. 609–
621), an abbreviation for the Proceedings of the Third International 
Conference on Creationism.
Another example is from the article “What did Noah’s Ark Look 
Like?” wherein the question of “how could they ﬁt all those animals 
on the Ark?” is answered by material from two books and a web-
site all written or sponsored by Creationist organizations (von Buseck 
N.d.a.). Encyclopaedic material like “scientists have named and classi-
ﬁed more than 1 1/2 million animals” (von Buseck N.d.a.), is brought 
in as a launching point for the discussion, but the reasoning for how 
and which of those animals were ﬁt on the Ark is provided by books 
such as Noah’s Ark, A Feasibility Study (1996) which was published by 
the Institute for Creation Research. Another source, The Genesis Flood 
(1961), was noted as being written by “Doctors” John C. Whitcomb 
and Henry Madison Morris. The authors’ titles lend credibility to their 
assertions, but it is never made clear that Whitcomb’s doctorate is in 
theology (Answers in Genesis) and Morris’ doctorate is in hydraulic 
engineering (Dao), items of interest that would surely diminish readers’ 
perceptions of their authority to speak on geology and natural history.
Indeed, there is material in these articles that genuinely comes from 
peer-reviewed scientiﬁc disciplinary sources, but it is generally in the 
form of succinct facts that are then placed into context by pseudo-
scientiﬁc sources. It is a tactic described by Olav Hammer as the 
“Rhetoric of Rationality”, whereby one’s claims of logic are shored up 
by the simple insertion of mathematical calculations, which offer the 
illusion of scientiﬁc fact and authority (Hammer 2001, pp. 243–44).
The insubstantiality of this rhetoric may be partly explained by 
the previously mentioned history of divisiveness between evangelical 
Christians and the scientiﬁc community. This antagonism against dis-
ciplinary science, frequently felt on CBN’s campus, both explains and 
is compounded by a continued, pervasive ignorance about actual sci-
entiﬁc theory and approach. This is not surprising, given the lack of 
comprehensive education in or exposure to science per se. Yet it does 
not stop the development of pseudo-scientiﬁc arguments for religious 
belief or against scientiﬁc theories.
The result of this estrangement is a type of “imagined” dialogue, 
wherein CBN participants actively recruit material from or construct 
arguments against imagined, and therefore non-responding, scientists 
",,eng,,True,1648325064.566118,
546,"530 
carie little hersh
over various issues of public debate. The lack of representative scientists 
is not entirely the responsibility of CBN; hostility among academia and 
science member groups often discourages scientists from even visiting 
religious campuses. An example is at another Virginia Beach religious 
organization, the New Age organization, Association for Research 
and Enlightenment, an astronomy professor speaking at a conference 
about astronomy and astrology recounted how his colleagues warned 
him not to attend because he would “get a reputation” as a fringe 
scientist. He reportedly decided to risk being so labelled, responding 
that “someone had to go and give them the correct information” (May 
Chandre, interview with author, November, 29, 2009).
Nevertheless, the lack of interaction on campus with scientists pro-
duces two main effects. First, there is no rebuttal by scientists to the 
depictions of scientiﬁc process or knowledge, so CBN participants often 
build “straw man” arguments based on misinformation. A common 
example of this is in conversation regarding evolution. Literal biblical 
interpretation is shared by many members of the CBN community, 
and the theory of evolution with its extended historical timeline is 
considered one of the greatest slights to biblical history. Whether in 
commentary on the 700 Club, in writings at CBN.com, in classrooms 
at Regent, or in everyday conversation on campus, evolution is con-
structed and deconstructed.
In a Government class at Regent University, the professor, Wayne 
Milton, was articulating “Christian” (deﬁned according to Regent’s 
core tenets) inﬂuences on American law and politics and was con-
trasting them with the atheistic or naturalistic philosophies of famous 
political theorists such as Hobbes and Rousseau. As frequently hap-
pened, the lecture turned to commentary on contemporary politics as 
Professor Milton argued that Darwinism was dangerous.
With no God, the foundations for ethics goes away . . . God could 
design the universe or you could ﬁnd “chance” causing the universe, 
but “chance” is no answer—it’s what we say when we don’t know. It’s 
an acknowledgement of ignorance . . . Look at the terms [of evolution]: 
“Random Mutation”—A ﬁsh develops lungs—and drowns. . . . Random 
mutation is typically lethal; if you do have non-lethal ones, the problem 
is it doesn’t result in useful mutation. As Christians, we know this is a 
ﬂawed worldview. The components have the ring of truth but taken 
together it’s implausible.16
16 Author’s notes from class at Regent University, September 13, 2006. See also 
Colson 1999.
",,eng,,True,1648325064.575865,
547," 
pat robertson’s christian broadcasting network 
531
Professor Milton’s understanding of evolution was deeply ﬂawed, 
conﬂating the process solely with mutation rather than characterizing 
mutation as one of several effects on species reproduction, including 
gene ﬂow, genetic drift, biased variation, transposable elements, or 
nonrandom mating, which produce variations that undergo natural 
selection in a constantly shifting environment (Mayr 2001). Yet this 
misunderstanding was pervasive on campus, and in class students 
exchanged knowing nods during the discussion.17 As with this example, 
these arguments often become detailed enough to give an impression 
of a technical understanding of the material when in fact the argu-
ments are simply reproducing jargon without proper deﬁnition.
The misrepresentation of evolution is frequently paired with ratio-
nal arguments against it and, as was presented on one episode of 700 
Club, instructional information on “how Christians can use logic to 
point Darwin followers to God” (Comfort 2009a). During this seg-
ment, Pat Robertson interviewed fellow evangelist and author Ray 
Comfort, who used examples such as the following to point out what 
he believed to be the ridiculous nature of evolution:
Robertson: What are some of the signiﬁcant ﬂaws in the theories of 
evolution that he is advocating?
Comfort: Let’s pretend I’m a believer in evolution. There’s a big bang, 
life form begins, and over millions of years a dog evolves. It’s the ﬁrst 
dog. It’s got a tail, teeth, legs, eyes, and it’s good that he has eyes because 
he needs to look for a female. He’s been blind for millions and millions 
of years but now he can see and he’s got to ﬁnd a female. She’s got to 
be evolved in the right place at the right time with the right reproduc-
tive organs and she’s got to have the desire to mate. Because without 
the female, he’s a dead dog. 
Robertson: [ Laughs] . . . the whole idea is “You Can’t Make Them Think” 
[sic, quoting Comfort’s book title You Can Lead an Atheist to Evidence but you 
Can’t Make Them Think ]. What else do they have to think about besides 
the missing female (Comfort 2009a)?
Comfort’s analysis indeed makes evolution appear ludicrous and imma-
ture. However, his argument shows a profound lack of understand-
ing of the tandem evolutionary development of males and females, 
ignores the fossil record that shows interim species progression between 
17 This conﬂation of evolution with mutation is also common in other popular and 
religious (mis)understandings. For example, in a ﬁlm that was popular among New 
Age groups in 2006, The Indigo Evolution, had at least one reference to future human 
evolution as progressive mutation towards improved ability.
",,eng,,True,1648325064.5857532,
548,"532 
carie little hersh
single-celled organisms and modern-day dogs, and fails to consider the 
billions of extinct species (dead dogs?) that illustrate how evolutionary 
theory accounts for how challenging survival is. Comfort’s argument, 
which he takes from his book, sardonically entitled You Can Lead an 
Atheist to Evidence but You Can’t Make Him Think (Comfort 2009b) cre-
ates a straw man argument that sets up a distorted and inaccurate 
depiction of the theory of evolution, then attacks the depiction in the 
absence of any scientiﬁc authorities knowledgeable enough to speak 
on the subject.18 Straw man arguments against science permit speak-
ers a particular authority, having “out-logicked” the ﬁeld of logic, and 
contributes to the second effect of imagined dialogue: the construction 
of the “Other.” 
The imagined “Other” of science, reﬂected in numerous references 
I collected in interviews, classrooms, media, and casual interactions on 
CBN’s campus, is a construct of a powerful force in secular society, 
a partially obscured community with a political agenda that is at best 
dismissive to Christians and at worst openly hostile to them. Scientists, 
evolutionists, and atheists are frequently grouped together in this cat-
egory, as when Ray Comfort referred to “bad atheists” as evolutionists 
devoted to ridding the public sphere of Christianity (Comfort 2009a), 
or, as earlier mentioned, when Robertson accused evolutionists of 
worshipping atheism (Robertson 2005). These depictions operate to 
simultaneously put a face to and depersonalize “the enemy.” On one 
hand this process makes it easier to disparage the scientiﬁc Other, such 
as when a senior 700 Club reporter blogs that the unseasonably cold 
winter of 2008 “could use more global warming”:
Seriously, you gotta admire, or feel sorry for, the dedication of the 
climate change crowd. They’ve been braving all kinds of cold, nasty 
weather this winter to get out the message that it’s actually warming. It’s 
a remarkable ability to persevere in spite of the obvious (Hurd 2008).
The author continued, remarking cuttingly that, “I guess it must take at 
least a PhD to understand how dangerous all this global warming stuff 
is” (Hurd 2008).19 More directly, Robertson invoked the danger and 
18 Preceding the interview with Robertson, 700 Club viewed clips of Comfort inter-
rogating “average Americans” on the street about their belief in evolution, pushing 
them to defend the mechanics of evolution, in which they clearly not grounded.
19 Much confusion about global warming is shared by the general public, leading 
environmentalists to produce articles such as, “If Global Warming Is Real, Why Is It 
So Cold?” (Shapley 2010).
",,eng,,True,1648325064.595284,
549," 
pat robertson’s christian broadcasting network 
533
stupidity of the scientiﬁc Other when problem-solving with Ray Comfort 
over how to counter the “bad atheists” (Comfort 2009). Comfort stated, 
to Robertson’s amused agreement, that “God gave us six senses. The 
sixth sense is common sense and that’s what the atheists and the evo-
lutionists lack” (Comfort 2009). As Robertson signed off the interview, 
he ended with the supportive admonition to Comfort: “Don’t let the 
bad guys overwhelm you” (Comfort 2009).
These types of remarks dehumanize a vaguely structured commu-
nity of atheistic scientists, stirring fear and consolidating a powerful 
social threat against which the social movement can rally. Yet at the 
same time the Other is drafted as hopelessly ﬂawed, lacking in logic 
and common sense. As a result, science is approached frequently as 
a philosophical adversary that can be defeated through rational argu-
ment. The notable exception is, as stated earlier, when the evidence 
produced through scientiﬁc means is in accordance with a core tenet 
at CBN, in which case it is enlisted to support said tenet.
The seemingly contradictory engagement with science is due largely 
to the fact that, as Olav Hammer points out, even the most funda-
mentalists Christians have been “modernized” by the Enlightenment 
project and will, when necessary, “attempt to support their positions 
by arguing from the same basis of historical scholarship and ratio-
nal debate as their liberal critics” (Hammer 2001, p. 4). The mark 
of modernism can be seen in CBN’s use of scientiﬁc data on health, 
history, and nature to support their core theology, such as with 
archaeological evidence supportive of biblical description of Noah’s 
Ark. However, modern thought can also be seen in CBN’s frequent 
forays into Creation Science, during which they borrow the language 
and methodological (or pseudo-methodological) approach of science 
to, ironically, gain power as an alternative to occidental “mainstream” 
science.20
20 According to Hammer’s four avenues of religions’ modern engagement with sci-
ence, CBN seems to alternate between conﬂict ( positioning themselves against science) 
and scientistic, which is deﬁned in this context as the active positioning of one’s own 
claims in relation to the manifestations of any academic scientiﬁc discipline, including, 
but not limited to, the use of technical devices, scientiﬁc terminology, mathematical 
calculations, theories, references and stylistic features—without, however, the use of 
methods generally approved within the scientiﬁc community and without subsequent 
social acceptance of these manifestations by the mainstream of the scientiﬁc com-
munity through e.g. peer reviewed publication in academic journals (Hammer 2001: 
202–03).
",,eng,,True,1648325064.606511,
550,"534 
carie little hersh
The resulting blend of half-rational, half-faith argument, just as in 
the 700 Club interview with Ray Comfort, works largely to position 
science in relation to the core religious faith shared at CBN. In the 
following CBN interview of a Creation Scientist, science is character-
ized, according to its own logic, as subservient to Christian belief:
Science requires that there’s a logical, orderly universe. And that only 
makes sense if there’s a logical, orderly God who created that universe 
and maintains it in a logical, orderly fashion. You see, if the universe 
were just an accident, a by-product of a Big Bang, then why would it 
have any order at all? Why would it obey laws like the laws of physics 
that you’ve heard of? Well, you see, that makes sense if God made the 
universe, if there’s a mind behind it. And that’s what the Bible teaches. 
So science actually requires the Bible to be true in order to work (Lisle 
2007).
Arguments like this one contain all the trappings of scientiﬁc thought 
and rationality but inevitably contain leaps of faith and gaps in rea-
soning because they are goal-motivated: rationales are designed pur-
suant to an evangelical Christian belief in the literal truth of biblical 
record. 
What is most important is not the rationality of the argument but its 
form. CBN media and the 700 Club does not look like other televan-
gelist media. Like the Moral Majority, CBN was designed to merge 
political and religious discourses. However, Robertson’s innovation 
was to transform CBN from a clearly designated religious institution 
to one that matched secular institutions in broad appeal, style, and 
authority. When I was a Navy brat in high school in 1990s Virginia 
Beach, relatively unaware of CBN’s existence, never mind close prox-
imity, my friend Scott drew my attention to broadcasts of 700 Club. 
“I forgot it wasn’t the ‘real’ news,” he commented sardonically, “until 
Pat Robertson mentioned that Bill Clinton was Satan.” Politics aside, 
Scott’s comment pointed out how well CBN’s media cornerstone, 
despite its religious and political mission, had adopted the look and 
expression of mainstream media. 
What does this accomplish? Wouldn’t Robertson and others at CBN 
want to mark themselves as Christian in order to better serve their 
members? The problem with marking oneself as Christian is that it 
This is a different use of the word “scientism” from that used by participants at 
CBN. The latter’s deﬁnition, adopted by this paper, will be explored shortly.
",,eng,,True,1648325064.616184,
551," 
pat robertson’s christian broadcasting network 
535
limits one’s reception, and therefore one’s impact, in the public sphere. 
Impacting the public sphere is precisely what CBN visionaries hope 
to accomplish. 
Understanding how and why CBN discourse strives for neutrality 
and authority may be illuminated through a brief foray into socio-
linguistics. Borrowing from Bourdieu’s concept of habitus, which 
provides the “potential to generate homologous formations across dif-
ferent cultural ﬁelds,” linguistic habitus creates a recurrent grouping of 
stylistic, thematic, and constructive features, which are understood as 
genres (Hanks 1987, p. 677; Bourdieu 2003[1977]). The term “speech 
genre” or “discourse genre” is a descriptive term that is “greater than 
the single utterance but less than a language” (Hanks 1996, p. 242).
Genres, through their particular construction, impart certain expec-
tations of the speaker and hearer. Regardless of the content of the 
material, the mere fact that it is transmitted in the style of a particular 
genre provides information to the listener, often signalling a political 
or social position which may lend to or detract from the speaker’s 
authority. Guha gives us an example of this in historical text, an ofﬁ-
cial British document reporting on India. Although, from its form the 
document appears to be a neutral recording of a political situation, 
Guha argues that “the indices in this discourse . . . introduce us to a 
particular code” which speaks with “the voice of committed colonial-
ism” (1994, p. 346).
Bakhtin distinguishes primary genres, consisting of just one kind 
of practice, from secondary genres, which combine two or more pri-
mary ones. (Hanks 1996, pp. 242–43) Primary genres include greet-
ings, jokes, assertions, questions, giving directions, taking oaths, and 
ordering food, whereas secondary genres typically blend these simpler 
genres into practices like novels, sermons, closing arguments, public 
lectures, and debates. CBN, with its blending of various institutions 
from educational to charitable to media to legal activist, is a wealth 
of secondary genres. In just one episode of 700 Club, for example, the 
show offers information presented in formats that the American pub-
lic would recognize as News, Entertainment reporting, Commercials, 
Sermon, Telethon, Talk show, Advice-columnist/guru, Political com-
mentary/lobbying, and Missionary/charity work. 
The use of the “News” genre is particularly signiﬁcant. As with 
the Rhetoric of Rationality, the “Rhetoric of News Media”, as one 
might call it, is also used to import ideological neutrality. As one 
author who reported on CBN said, “The collage techniques by which 
",,eng,,True,1648325064.627127,
552,"536 
carie little hersh
today’s television news programs tell the stories of the day were 
long ago perfected. Truth is too subjective a term; credibility is the 
truth. And CBN News’s [segment] so far seems—if not particularly 
detailed . . . perfectly credible, perfectly reasonable . . .” (Foege 1996, p. 25). 
The news desk, complete with generic anchor, accompanying graph-
ics, and Standard English, news-pattern voice-overs, brings the “opin-
ion” out of the news by presenting it in a “fair and balanced” way.
This supposed neutrality allows for easier imparting of judgment 
because it is unseen. The fact that “the news might not tell us what to 
think, but it does help determine what we think about” allows for a 
 certain degree of inﬂuence over the audience’s thinking (Beale 1997). 
As an example, many authors have pointed to the news media’s  ability 
to “prime” or “activate” audience attitudes during news programs, such 
as race attitudes in crime reporting (Valentino 1999). The  direction 
of persuasion aside, the effectiveness of this invisible persuasiveness 
is a result of the way that the genre of mainstream news reporting in 
general has cultivated an appearance of impartiality, using “neutral” 
 language that actually brings in hidden meanings. As Guha points out, 
even texts produced in supposedly neutral genres “are not the record 
Figure 4. CBN corporate building and global satellite system.
(Copyright Author)
",,eng,,True,1648325064.635775,
553," 
pat robertson’s christian broadcasting network 
537
of observations uncontaminated by bias, judgment and  opinion. 
On the contrary, they speak of a total complicity” (1996, p. 346).
The characteristics of the “news” genre, just as with any other sec-
ondary genre, are deﬁned in a particular way and cannot be con-
fused with the other; however, secondary genres themselves may be 
blended. The “news” genre in American mainstream news programs, 
for example, can be blended with another identiﬁable secondary genre 
to become what critics call “infotainment”—a blend of traditional 
news reporting and gossip-driven entertainment reporting. As one 
author notes, “[t]he lines separating actual tragedy, important public 
events, and dramatic entertainment have become blurred, as have the 
difference between personalized tabloid titillation and substantive legal 
or political information” (Fox and van Sickel 2001, p. 55). A format 
intended originally for “straight news or in-depth analysis” has been 
transformed through the presentation of more tabloid and sensational-
ized content. The mainstream media “have abandoned many of their 
self-imposed standards for avoiding tawdry and sensational topics”, 
although the news format has remained fairly unchanged (Fox and 
van Sickel 2001, p. 55). An example is the ﬁnding that news programs 
now present true crime stories as dramatic entertainment; “[r]arely 
is there an attempt to place them into the context of the real work-
ings of the legal system the ﬁndings of scholars, or general trends in 
U.S. society” (Fox and van Sickel 2001, p. 78). Thus there is both an 
expectation for entertainment and a lack of expectation for context 
by the audience, both of which work well for producers who have an 
agenda to convey. 
In similar fashion, whether in classrooms, through blogs, or on 
television, participants at CBN frequently employ what Hammer 
observed as the “Rhetoric of Rationality,” blending religious belief 
with the neutrality and authority of scientiﬁc data. Without losing the 
signals representing the truth of Christian belief, speakers strengthen 
their statements by imparting this scientiﬁc authority, as though it 
were a testimonial. Further, the supposed neutrality of science, just 
like that of news broadcasting, is brought to bear as well, making an 
overt religious statement appear more benign and nonpartisan.
However, because CBN’s broader statement of faith is so rooted 
in belief derived from a solitary source (the Bible), science may serve 
to legitimize the truth of the Bible but ultimately is not necessary to 
many believers, as any contradiction of fact may be interpreted as 
a test of faith, and it is science that is presumed to be faulty for not 
",,eng,,True,1648325064.645919,
554,"538 
carie little hersh
matching up to the biblical record. So why would CBN participants 
so frequently turn to scientiﬁc and pseudo-scientiﬁc sources to justify 
their belief in the Bible? 
This answer may lie, at least in part, in Bakhtin’s statement that every 
utterance contains an idea of the audience to whom it is addressed 
(Bakhtin 1999[1986], p. 132). Focusing on this aspect allows for 
interpretation of utterances both to understand who a speaker’s imag-
ined audience is and to interpret change in production as a response 
to audience reaction. Using this observation to read these examples of 
science-speak at CBN, there are strong indications of their intended, 
if imagined, audience(s).21 CBN as a whole speaks not only to the con-
verted Christian but to potential religious converts; not only to devout 
political conservatives but to potential political converts. They suc-
ceed through many avenues, one of which is by putting argumentative 
weight behind their posited truth.22 Rather than falling into genres 
that immediately marked them as members of an exclusive club, CBN 
media chose instead to speak to a broader audience by adopting a tone 
of neutrality and expertise.23 By doing so, they can effectively reach 
doubting believers who are inﬂuenced by the overwhelming pressures 
of secular society (e.g. how to teach your kids about Creationism when 
they are in public school), believers engaged in missionary work (e.g. 
how to argue with an evolutionist), and nonbelievers who are potential 
converts (e.g. science proves we’re right).
To this end, there are beneﬁts to neutrality; a wider audience listens 
without defensiveness and without the discrediting of their perceptions 
of the world being relegated to the back room of “religion”. CBN 
works to remain relevant to today’s lives. Its cornerstone program, 
21 Because people are involved in multiple endeavors/practices at any given time, 
they participate in, or at least understand, multiple genres that connect them to other 
people. Bakhtin describes more speciﬁc forms of intertextuality, including “heteroglos-
sia”, where discourses are borrowed from other languages or linguistic registers, and 
“heterology”, where discourse genres are juxtaposed (Mannheim & Tedlock 1995 
p. 16). As Bakhtin states, genres organize our communicative expression uncon-
sciously, but different genres may also be mixed deliberately (Bakhtin 1999[1986] 
p. 124). In this case, CBN media may beneﬁt by mixing traditional fundamentalist 
Christian genres, such as gospel televangelism, with identiﬁable secular genres such as 
mainstream journalism, scientiﬁc reporting, etc.
22 Other avenues include various emotional and spiritual connections.
23 An important side beneﬁt to this public neutrality is perhaps an avoidance of 
public condemnation As one CBN employee and Regent student said, when asked 
by the author what message he would want the greater public to receive about CBN, 
“Tell them we’re not freaks” (Interview with author, March 30, 2006).
",,eng,,True,1648325064.657609,
555," 
pat robertson’s christian broadcasting network 
539
700 Club, is broadcast across the United States on publicly accessible 
network channels like FOX and NBC, and on cable network chan-
nels like ABC Family Channel. It is even transformed into different 
regional broadcasts around the globe, with local hosts who translate 
the issues into accessible form in numerous languages. It has adopted a 
mixed format of mainstream news broadcast and talk show, presenting 
information factually (as in the examples above), then frequently com-
menting on how viewers should understand the material and its social 
and religious relevance. The neutrality of the format is so convincing, 
to its target population anyway, that Glenda, an older viewer of and 
donor to 700 Club, described the program to me as the only unbiased 
news program. Unlike CNN or MSNBC, she posited, the 700 Club 
did not skew their reports, speaking honestly and clearly to viewers 
on issues of international politics, the latest scientiﬁc advances, and 
domestic legal battles.
A huge part of this depiction of neutrality is the use of scientiﬁc 
language and material to support statements. CBN can’t ignore sci-
ence yet engage public audiences—media, university, and other par-
ticipants have to acknowledge some of the contradictions that drive 
people towards science and away from faith, as when scientiﬁc theories 
provide compelling alternative explanations to biblical material, i.e. 
evolution versus creationism. Appearing neutrally persuasive, rather 
than persisting in statements of faith, helps one strengthen faith by 
incorporating voices from “outside” the faith. Because of the presence 
and authority of science and regardless of whether individuals actu-
ally understand scientiﬁc theory and fact, such as those individuals 
targeted by Comfort in his attempts to make evolutionists look foolish 
(Comfort 2009), CBN participants appear compelled to address the 
competing scientiﬁc worldview. 
Many at Regent and CBN characterized the scientiﬁc worldview as 
dangerously misleading. In addressing naturalism (which is frequently 
conﬂated with science and scientiﬁc worldview), Professor Milton com-
mented “We are constantly making gods; we are god factories. Hence 
the First Commandment.24 Satan loves himself most of all, and loves 
to make himself into a false god.”25 Since science is regarded, as one 
24 You shall have no gods before me (Deuteronomy 5:7, New Revised Standard 
Version).
25 Author’s notes from class at Regent University, September 13, 2006.
",,eng,,True,1648325064.667319,
556,"540 
carie little hersh
student stated, “as authoritative fact”, other worldviews and forms of 
knowledge are made to appear biased next to it. Therefore, to effectively 
present what those at CBN might describe as Fundamental Truth and 
what outsiders might describe as a competing Christian Worldview, 
they must use the language of the dominant paradigm to, as one 
CBN news articles reports, “ﬁght science with science” (Lisle 2007).
Taking the Scientism out of Science
This “ﬁght” against science becomes much more complex as the deﬁ-
nition of science is further articulated. Many CBN participants lump 
everything scientiﬁc into one category, where the difference between 
good and bad science is deemed self-evident: the authority and ben-
eﬁts of science are pervasive even as the institution is demonized. But 
at least some of the members of CBN tease apart these differences. 
In theory, science as a methodological approach to natural phenom-
ena is fundamentally different from the evangelical Christian approach 
prevalent at CBN: the former addresses “how” the mechanics of the 
natural world operate while the latter postulates on “why” they oper-
ate in that particular fashion. This difference is reﬂected in British 
anthropologist Evans-Pritchard’s famous description of witchcraft 
among the Azande: “The Zande mind is logical and inquiring within 
the framework of its culture and insists on the coherence of its own 
idiom . . . (1976, p. 16). Witchcraft provides them with a natural philos-
ophy by which the relations between men and unfortunate events are 
explained” (p. 18). Evans-Pritchard was speaking to an audience who 
dismissed witchcraft as irrational, something he argued was clearly 
untrue. Instead, his insight was as to how a belief in the supernatural 
ﬁlled the gaps left by science. In his famous example, Evans-Pritchard 
described how when a granary collapsed, causing injury or death,
Every Zande knows that termites eat the supports in course of time and 
that even the hardest woods decay after years of service . . . [ However,] 
why should these particular people have been sitting under this par-
ticular granary at the particular moment when it collapsed? . . . We say 
that the granary collapsed because its supports were eaten away by ter-
mites . . . We also say that people were sitting under it at the time because 
it was in the heat of the day and they thought that it would be a com-
fortable place to talk and work . . . [But] we have no explanation of why 
the two chains of causation intersected at a certain time and in a certain 
place (pp. 22–23).
",,eng,,True,1648325064.677237,
